member_id,email,first_name,last_name,join_date,tier,brand,status,country,birth_date
M00277,member00277@example.com,First00277,Last00277,2021-09-01,Gold,PulseEats,active,IN,1994-07-28
M00278,member00278@example.com,First00278,Last00278,2022-11-18,Gold,PulseMart,active,IN,2005-11-03
M00279,member00279@example.com,First00279,Last00279,2023-07-02,Silver,PulseHome,inactive,US,1986-05-13
M00280,member00280@example.com,First00280,Last00280,2025-05-26,Platinum,PulseHome,active,US,1971-10-07
M00281,member00281@example.com,First00281,Last00281,2023-09-21,Platinum,PulseMart,active,SG,1982-08-03
M00282,member00282@example.com,First00282,Last00282,2022-02-08,Bronze,PulseMart,inactive,SG,1977-07-04
M00283,member00283@example.com,First00283,Last00283,2021-09-21,Silver,PulseEats,inactive,SG,1973-05-28
M00284,member00284@example.com,First00284,Last00284,2025-07-09,Silver,PulseHome,inactive,AE,1978-09-25
M00285,member00285@example.com,First00285,Last00285,2024-06-26,Bronze,PulseMart,active,US,1984-10-20
M00286,member00286@example.com,First00286,Last00286,2023-03-15,Silver,PulseEats,inactive,IN,1972-10-24
M00287,member00287@example.com,First00287,Last00287,2025-05-14,Platinum,PulseHome,active,US,1972-01-29
M00288,member00288@example.com,First00288,Last00288,2025-02-07,Platinum,PulseHome,inactive,SG,1968-05-06
M00289,member00289@example.com,First00289,Last00289,2022-12-12,Silver,PulseHome,active,US,1997-07-18
M00290,member00290@example.com,First00290,Last00290,2021-08-30,Silver,PulseHome,inactive,US,1979-09-21
M00291,member00291@example.com,First00291,Last00291,2023-03-26,Silver,PulseHome,active,GB,1991-01-20
M00292,member00292@example.com,First00292,Last00292,2025-07-14,Bronze,PulseHome,inactive,IN,1991-09-17
M00293,member00293@example.com,First00293,Last00293,2025-05-20,Bronze,PulseEats,active,US,1980-02-05
M00294,member00294@example.com,First00294,Last00294,2024-11-06,Bronze,PulseEats,active,US,1983-09-05
M00295,member00295@example.com,First00295,Last00295,2024-03-10,Bronze,PulseHome,active,US,1992-05-29
M00296,member00296@example.com,First00296,Last00296,2024-10-24,Silver,PulseMart,active,IN,2005-10-16
M00297,member00297@example.com,First00297,Last00297,2025-10-10,Bronze,PulseHome,active,AE,2002-03-08
M00298,member00298@example.com,First00298,Last00298,2023-03-30,Bronze,PulseEats,inactive,IN,1967-04-19
M00299,member00299@example.com,First00299,Last00299,2024-01-22,Bronze,PulseHome,active,IN,1999-08-15
M00300,member00300@example.com,First00300,Last00300,2025-12-10,Bronze,PulseMart,active,SG,1989-08-27
M00301,member00301@example.com,First00301,Last00301,2024-01-04,Silver,PulseHome,inactive,US,1990-12-16
M00302,member00302@example.com,First00302,Last00302,2021-08-10,Platinum,PulseHome,active,IN,1968-05-15
M00303,member00303@example.com,First00303,Last00303,2021-03-02,Gold,PulseEats,active,SG,1967-06-10
M00304,member00304@example.com,First00304,Last00304,2023-05-20,Gold,PulseEats,churned,SG,1983-11-29
M00305,member00305@example.com,First00305,Last00305,2023-06-09,Silver,PulseHome,active,US,1968-05-31
M00306,member00306@example.com,First00306,Last00306,2023-05-22,Silver,PulseMart,churned,US,2003-11-25
M00307,member00307@example.com,First00307,Last00307,2025-07-26,Silver,PulseEats,active,IN,2000-12-27
M00308,member00308@example.com,First00308,Last00308,2025-10-08,Gold,PulseMart,active,GB,2001-07-10
M00309,member00309@example.com,First00309,Last00309,2023-09-11,Bronze,PulseHome,active,US,1992-07-04
M00310,member00310@example.com,First00310,Last00310,2022-10-15,Gold,PulseEats,active,IN,1980-11-07
M00311,member00311@example.com,First00311,Last00311,2024-08-21,Platinum,PulseHome,inactive,US,1999-08-27
M00312,member00312@example.com,First00312,Last00312,2023-07-16,Gold,PulseEats,active,US,1988-09-20
M00313,member00313@example.com,First00313,Last00313,2021-06-04,Bronze,PulseMart,inactive,IN,1974-10-07
M00314,member00314@example.com,First00314,Last00314,2025-06-09,Bronze,PulseEats,active,AE,1993-08-04
M00315,member00315@example.com,First00315,Last00315,2021-04-23,Bronze,PulseMart,active,IN,1999-01-09
M00316,member00316@example.com,First00316,Last00316,2024-04-01,Bronze,PulseMart,active,IN,1980-11-10
M00317,member00317@example.com,First00317,Last00317,2026-02-25,Bronze,PulseEats,churned,IN,2005-08-21
M00318,member00318@example.com,First00318,Last00318,2023-09-23,Gold,PulseHome,churned,IN,1984-06-09
M00319,member00319@example.com,First00319,Last00319,2023-10-12,Silver,PulseEats,active,IN,1967-06-10
M00320,member00320@example.com,First00320,Last00320,2025-07-22,Bronze,PulseMart,active,SG,1969-07-22
M00321,member00321@example.com,First00321,Last00321,2025-09-09,Silver,PulseEats,churned,IN,2000-07-03
M00322,member00322@example.com,First00322,Last00322,2024-10-17,Silver,PulseMart,churned,IN,1969-12-26
M00323,member00323@example.com,First00323,Last00323,2022-12-12,Bronze,PulseHome,inactive,AE,1988-07-20
M00324,member00324@example.com,First00324,Last00324,2022-02-01,Bronze,PulseMart,inactive,IN,1998-04-22
M00325,member00325@example.com,First00325,Last00325,2025-01-11,Silver,PulseEats,active,US,1989-07-20
M00326,member00326@example.com,First00326,Last00326,2022-10-07, Bronze,PulseMart,active,IN,1993-01-03
M00327,member00327@example.com,First00327,Last00327,2021-06-18,Silver,PulseHome,active,SG,1997-01-07
M00328,member00328@example.com,First00328,Last00328,2021-01-31,Platinum,PulseHome,active,IN,1976-07-30
M00329,member00329@example.com,First00329,Last00329,2026-01-12,Silver,PulseMart,active,US,1988-10-07
M00330,member00330@example.com,First00330,Last00330,2021-03-24,Gold,PulseEats,active,US,1971-12-12
M00331,member00331@example.com,First00331,Last00331,2023-09-15,Silver,PulseMart,active,IN,1972-09-03
M00332,member00332@example.com,First00332,Last00332,2024-12-06,Silver,PulseEats,churned,AE,2005-09-25
M00333,member00333@example.com,First00333,Last00333,2024-09-23,Bronze,PulseEats,inactive,IN,1996-12-26
M00334,member00334@example.com,First00334,Last00334,2023-11-11,Bronze,PulseEats,inactive,SG,1976-06-12
M00335,member00335@example.com,First00335,Last00335,2022-07-04,Bronze,PulseMart,inactive,IN,1977-12-31
M00336,member00336@example.com,First00336,Last00336,2022-02-27,Gold,PulseHome,inactive,SG,2004-04-10
M00337,member00337@example.com,First00337,Last00337,2024-02-01,Bronze,PulseEats,active,GB,1995-01-23
M00338,member00338@example.com,First00338,Last00338,2024-01-26,Silver,PulseEats,churned,IN,1965-09-04
M00339,member00339@example.com,First00339,Last00339,2022-06-29,Silver,PulseEats,active,IN,2006-02-21
M00340,member00340@example.com,First00340,Last00340,2022-03-22,Platinum,PulseEats,inactive,IN,2005-02-03
M00341,member00341@example.com,First00341,Last00341,2024-09-11,Silver,PulseMart,active,US,1974-12-16
M00342,member00342@example.com,First00342,Last00342,,Bronze,PulseMart,active,US,1992-06-11
M00343,member00343@example.com,First00343,Last00343,2026-01-18,Gold,PulseMart,active,GB,1993-10-23
M00344,member00344@example.com,First00344,Last00344,2021-03-24,Bronze,PulseEats,active,GB,1990-09-18
M00345,member00345@example.com,First00345,Last00345,2025-06-20,Bronze,PulseEats,active,US,1997-04-29
M00346,member00346@example.com,First00346,Last00346,2021-10-17,Bronze,PulseMart,active,IN,1984-03-30
M00347,member00347@example.com,First00347,Last00347,2022-12-22,Bronze,PulseMart,active,IN,1977-09-15
M00348,member00348@example.com,First00348,Last00348,2024-12-13,Gold,PulseMart,active,SG,1971-12-24
M00349,member00349@example.com,First00349,Last00349,2021-11-22,Platinum,PulseEats,churned,IN,1980-04-27
M00350,member00350@example.com,First00350,Last00350,2024-06-09,Bronze,PulseEats,active,SG,1995-06-23
M00351,member00351@example.com,First00351,Last00351,2023-03-16,Bronze,PulseEats,active,US,1996-10-04
M00352,member00352@example.com,First00352,Last00352,2023-11-24,Bronze,PulseEats,inactive,AE,1967-01-05
M00353,member00353@example.com,First00353,Last00353,2024-08-01,Gold,PulseMart,active,IN,1994-10-30
M00354,member00354@example.com,First00354,Last00354,2025-11-25,Bronze,PulseEats,churned,SG,1993-10-17
M00355,member00355@example.com,First00355,Last00355,2025-07-20,Gold,PulseMart,inactive,GB,1987-11-23
M00356,member00356@example.com,First00356,Last00356,2024-11-21,Bronze,PulseEats,active,IN,1973-07-06
M00357,member00357@example.com,First00357,Last00357,2024-11-12,Bronze,PulseHome,active,SG,1997-07-25
M00358,member00358@example.com,First00358,Last00358,2024-05-25,Gold,PulseMart,active,US,1973-04-04
M00359,member00359@example.com,First00359,Last00359,2021-09-20,Silver,PulseMart,active,IN,1984-12-12
M00360,member00360@example.com,First00360,Last00360,2021-07-27,Silver,PulseEats,active,AE,1993-08-19
M00361,member00361@example.com,First00361,Last00361,2023-01-04,Gold,PulseMart,active,AE,1992-04-14
M00362,member00362@example.com,First00362,Last00362,2021-02-09,Silver,PulseEats,active,GB,1993-11-20
M00363,member00363@example.com,First00363,Last00363,2023-06-28,Bronze,PulseMart,inactive,US,1981-08-02
M00364,member00364@example.com,First00364,Last00364,2025-01-08,Gold,PulseEats,active,US,1979-08-04
M00365,member00365@example.com,First00365,Last00365,2025-05-08,Bronze,PulseEats,inactive,SG,1984-05-05
M00366,member00366@example.com,First00366,Last00366,2023-11-17,Bronze,PulseEats,inactive,SG,1971-02-16
M00367,member00367@example.com,First00367,Last00367,2023-03-27,Bronze,PulseHome,inactive,US,1976-06-18
M00368,member00368@example.com,First00368,Last00368,2021-02-15,Bronze,PulseEats,active,GB,1967-12-08
M00369,member00369@example.com,First00369,Last00369,2023-09-01,Platinum,PulseEats,active,IN,1995-08-05
M00370,member00370@example.com,First00370,Last00370,2024-04-20,Bronze,PulseHome,active,SG,1983-12-05
M00371,member00371@example.com,First00371,Last00371,2021-03-13,Bronze,PulseMart,active,India,1987-01-13
M00372,member00372@example.com,First00372,Last00372,2025-01-16,Bronze,PulseEats,active,US,1973-08-12
M00373,member00373@example.com,First00373,Last00373,2022-02-01,Silver,PulseHome,churned,IN,1999-10-28
M00374,member00374@example.com,First00374,Last00374,2025-07-03,Platinum,PulseEats,active,US,1999-11-19
M00375,member00375@example.com,First00375,Last00375,2024-03-04,Silver,PulseEats,active,IN,1990-04-16
M00376,member00376@example.com,First00376,Last00376,2021-04-20,Bronze,PulseEats,active,AE,1987-03-27
M00377,member00377@example.com,First00377,Last00377,,Bronze,PulseEats,active,US,1967-01-14
M00378,member00378@example.com,First00378,Last00378,2021-05-28,Gold,PulseHome,active,SG,1990-10-13
M00379,member00379@example.com,First00379,Last00379,2025-09-09,Silver,PulseMart,active,IN,2001-06-16
M00380,member00380@example.com,First00380,Last00380,2023-01-04,Bronze,PulseHome,churned,IN,1989-12-19
M00381,member00381@example.com,First00381,Last00381,2022-12-10,Silver,PulseEats,inactive,IN,2006-03-10
M00382,member00382@example.com,First00382,Last00382,2023-03-12,Gold,PulseHome,inactive,IN,1970-04-29
M00383,member00383@example.com,First00383,Last00383,2024-04-05,Bronze,PulseEats,active,GB,1966-06-12
M00384,member00384@example.com,First00384,Last00384,2025-01-28,Bronze,PulseEats,active,IN,1981-04-11
M00385,member00385@example.com,First00385,Last00385,2023-06-13,Bronze,PulseMart,active,US,1989-06-14
M00386,member00386@example.com,First00386,Last00386,2025-01-29,Silver,PulseMart,churned,GB,2002-08-31
M00387,member00387@example.com,First00387,Last00387,2023-05-29,Bronze,PulseMart,active,US,1982-02-26
M00388,member00388@example.com,First00388,Last00388,2025-12-03,Gold,PulseEats,active,US,1986-08-22
M00389,member00389@example.com,First00389,Last00389,2025-01-05,Bronze,PulseEats,active,US,1977-12-27
M00390,member00390@example.com,First00390,Last00390,2024-10-30,Gold,PulseHome,active,SG,1989-08-26
M00391,member00391@example.com,First00391,Last00391,2026-01-19,Bronze,PulseMart,inactive,US,2000-03-13
M00392,member00392@example.com,First00392,Last00392,2024-02-22,Silver,PulseMart,active,IN,1994-08-12
M00393,member00393@example.com,First00393,Last00393,2026-03-19,Silver,PulseEats,active,US,2005-01-17
M00394,member00394@example.com,First00394,Last00394,2025-08-23,Silver,PulseEats,active,SG,1998-09-29
M00395,member00395@example.com,First00395,Last00395,2021-08-06,Bronze,PulseMart,active,IN,1976-10-12
M00396,member00396@example.com,First00396,Last00396,2023-11-09,Bronze,PulseHome,active,US,1980-03-22
M00397,member00397@example.com,First00397,Last00397,2023-07-05,Bronze,PulseMart,inactive,IN,1984-01-14
M00398,member00398@example.com,First00398,Last00398,2023-04-27,Bronze,PulseEats,inactive,GB,1984-02-19
M00399,member00399@example.com,First00399,Last00399,2021-04-07,Gold,PulseMart,active,US,1970-06-02
M00400,member00400@example.com,First00400,Last00400,2024-12-07,Platinum,PulseHome,active,US,1965-07-21
M00401,member00401@example.com,First00401,Last00401,2022-12-28,Silver,PulseMart,active,SG,1986-09-17
M00402,member00402@example.com,First00402,Last00402,2025-06-03,Gold,PulseEats,active,IN,2000-08-22
M00403,member00403@example.com,First00403,Last00403,2023-08-07,Bronze,PulseHome,active,IN,2001-06-27
M00404,member00404@example.com,First00404,Last00404,2021-11-03,Bronze,PulseMart,inactive,GB,1967-10-25
M00405,member00405@example.com,First00405,Last00405,2022-03-12,Bronze,PulseMart,active,IN,2001-03-26
M00406,member00406@example.com,First00406,Last00406,2025-09-22,Silver,PulseEats,inactive,IN,1996-05-22
M00407,member00407@example.com,First00407,Last00407,2021-09-08,Gold,PulseEats,churned,US,1996-09-20
M00408,member00408@example.com,First00408,Last00408,2023-09-09,Platinum,PulseHome,active,IN,1998-12-13
M00409,member00409@example.com,First00409,Last00409,2023-12-05,Bronze,PulseEats,inactive,IN,1980-06-18
M00410,member00410@example.com,First00410,Last00410,2024-02-11,Bronze,PulseEats,inactive,IN,1977-11-13
M00411,member00411@example.com,First00411,Last00411,2023-11-21,gold,PulseHome,churned,SG,1989-10-17
M00412,member00412@example.com,First00412,Last00412,2022-11-14,Bronze,PulseEats,active,US,1997-10-30
M00413,member00413@example.com,First00413,Last00413,2024-04-23,Silver,PulseHome,churned,US,1999-04-17
M00414,member00414@example.com,First00414,Last00414,2024-04-01,Bronze,PulseMart,churned,US,2003-05-16
M00415,member00415@example.com,First00415,Last00415,2022-08-22,Bronze,PulseEats,active,US,1965-04-23
M00416,member00416@example.com,First00416,Last00416,2021-09-19,Gold,PulseMart,active,IN,1993-11-24
M00417,member00417@example.com,First00417,Last00417,2022-02-02,Gold,PulseEats,active,IN,1990-09-04
M00418,member00418@example.com,First00418,Last00418,2024-11-09,Bronze,PulseHome,active,AE,1989-03-10
M00419,member00419@example.com,First00419,Last00419,2023-02-15,Silver,PulseEats,active,US,1996-05-16
M00420,member00420@example.com,First00420,Last00420,2023-08-25,Platinum,PulseHome,active,SG,1975-04-20
M00421,member00421@example.com,First00421,Last00421,2023-05-27,Silver,PulseHome,churned,in,1973-10-30
M00422,member00422@example.com,First00422,Last00422,2025-09-19,Bronze,PulseHome,active,IN,1997-12-14
M00423,member00423@example.com,First00423,Last00423,2022-06-28,Platinum,PulseEats,active,US,1973-09-25
M00424,member00424@example.com,First00424,Last00424,2022-04-30,Bronze,PulseHome,active,US,1983-12-08
M00425,member00425@example.com,First00425,Last00425,2023-07-19,Silver,PulseMart,inactive,SG,2004-01-11
M00426,member00426@example.com,First00426,Last00426,2021-09-13,Platinum,PulseMart,inactive,US,1979-08-26
M00427,member00427@example.com,First00427,Last00427,,Gold,PulseMart,churned,IN,1985-08-07
M00428,member00428@example.com,First00428,Last00428,2021-05-15,Silver,PulseHome,active,IN,1981-05-23
M00429,member00429@example.com,First00429,Last00429,,Silver,PulseHome,inactive,US,2006-09-28
M00430,member00430@example.com,First00430,Last00430,2021-12-09,Bronze,PulseHome,active,US,1978-08-27
M00431,member00431@example.com,First00431,Last00431,2024-09-03,Gold,PulseEats,active,IN,1993-03-01
M00432,member00432@example.com,First00432,Last00432,2021-03-02,Gold,PulseEats,active,IN,2000-12-22
M00433,member00433@example.com,First00433,Last00433,2025-03-29,Bronze,PulseHome,inactive,SG,1981-06-01
M00434,member00434@example.com,First00434,Last00434,2021-04-17,Bronze,PulseEats,inactive,US,1983-01-01
M00435,member00435@example.com,First00435,Last00435,2024-01-22,Bronze,PulseMart,inactive,US,1998-03-26
M00436,member00436@example.com,First00436,Last00436,2021-04-18,Silver,PulseEats,inactive,SG,1971-04-29
M00437,member00437@example.com,First00437,Last00437,2022-06-04,Bronze,PulseHome,inactive,IN,1984-06-28
M00438,member00438@example.com,First00438,Last00438,2025-12-03,Bronze,PulseEats,active,SG,1981-08-28
M00439,member00439@example.com,First00439,Last00439,2025-05-06,Bronze,PulseEats,active,IN,1990-03-07
M00440,member00440@example.com,First00440,Last00440,2021-04-27,Gold,PulseEats,active,GB,1970-06-16
M00441,member00441@example.com,First00441,Last00441,2021-02-12,Gold,PulseHome,active,AE,1991-07-28
M00442,member00442@example.com,First00442,Last00442,2025-11-25,Bronze,PulseEats,active,IN,1995-01-12
M00443,member00443@example.com,First00443,Last00443,2023-12-25,Silver,PulseHome,inactive,US,1967-10-21
M00444,member00444@example.com,First00444,Last00444,2026-03-05,Gold,PulseHome,active,IN,1995-12-20
M00445,member00445@example.com,First00445,Last00445,2026-02-04,Gold,PulseHome,active,AE,1965-09-22
